Time(s) 	 Filtered Altitude MSL(m) 	 Filtered Altitude AGL(m) 	 Filtered Velocity(m/s) 	 Filtered Acceleration(m/s/s) 	 Altitude MSL(m)  	 Altitude AGL(m) 	 Velocity(m/s) 	 Acceleration (m/s/s) 	 Chute Arm 	 Chute Release15.36	7.94	-150.83	0.52	0.03	158.76	-0.01	10.34	0.67	0	0
66.37	190.01	31.23	1.31	-0.73	192.24	33.46	0.40	3.27	0	0
66.56	190.23	31.46	1.23	-0.44	192.32	33.55	0.45	0.30	0	0
66.75	190.44	31.66	1.08	-0.79	192.17	33.39	-0.82	-6.84	0	0
66.94	190.62	31.85	0.97	-0.58	192.49	33.72	1.66	12.64	0	0
67.13	190.80	32.03	0.92	-0.23	192.23	33.46	-1.39	-16.21	0	0
67.32	190.94	32.16	0.73	-1.04	192.10	33.33	-0.68	3.78	0	0
67.51	191.07	32.29	0.70	-0.15	192.40	33.63	1.59	12.08	0	0
67.69	191.20	32.42	0.69	-0.05	192.32	33.55	-0.45	-10.90	0	0
67.88	191.30	32.53	0.58	-0.60	192.25	33.48	-0.36	0.45	0	0
68.07	191.42	32.65	0.62	0.20	192.68	33.91	2.28	14.07	0	0
68.26	191.53	32.76	0.61	-0.06	192.44	33.67	-1.28	-18.94	0	0
68.44	191.62	32.85	0.48	-0.67	192.43	33.66	-0.03	6.62	0	0
68.64	191.70	32.93	0.42	-0.30	192.42	33.65	-0.06	-0.17	0	0
68.82	191.78	33.01	0.40	-0.13	192.49	33.72	0.37	2.30	0	0
69.01	191.85	33.08	0.36	-0.19	192.43	33.65	-0.34	-3.77	0	0
69.20	191.91	33.14	0.34	-0.11	192.55	33.78	0.65	5.26	0	0
69.39	191.96	33.19	0.26	-0.40	192.29	33.52	-1.35	-10.35	0	0
69.58	191.99	33.22	0.16	-0.52	192.26	33.48	-0.17	6.21	0	0
69.77	192.03	33.26	0.21	0.24	192.51	33.74	1.37	8.21	0	0
69.96	192.06	33.29	0.15	-0.32	192.11	33.34	-2.14	-18.70	0	0
70.15	192.07	33.30	0.06	-0.47	192.24	33.46	0.66	14.74	0	0
70.34	192.10	33.33	0.17	0.59	192.56	33.78	1.70	5.49	0	0
70.52	192.13	33.36	0.15	-0.11	192.22	33.44	-1.83	-18.84	0	0
70.71	192.16	33.38	0.13	-0.11	192.54	33.77	1.72	18.87	0	0
70.90	192.18	33.41	0.14	0.06	192.31	33.54	-1.22	-15.61	0	0
71.09	192.17	33.40	-0.06	-1.08	191.83	33.05	-2.57	-7.22	0	0
71.28	192.14	33.37	-0.17	-0.59	191.87	33.10	0.23	14.91	0	0
