Scan #,Time,Uniaxial Gage C2A-13-250LW-120 on S1-Ch1 microstrain,Uniaxial Gage C2A-13-250LW-120 on S1-Ch2 microstrain
18944,0.00:03:09.44,7830.00,-192.00
18945,0.00:03:09.45,7828.00,-192.00
18946,0.00:03:09.46,7825.00,-191.00
18947,0.00:03:09.47,7822.00,-191.00
18948,0.00:03:09.48,7819.00,-191.00
18949,0.00:03:09.49,7816.00,-191.00
18950,0.00:03:09.50,7813.00,-191.00
18951,0.00:03:09.51,7811.00,-191.00
18952,0.00:03:09.52,7807.00,-191.00
18953,0.00:03:09.53,7804.00,-190.00
18954,0.00:03:09.54,7802.00,-190.00
18955,0.00:03:09.55,7799.00,-190.00
18956,0.00:03:09.56,7795.00,-190.00
18957,0.00:03:09.57,7793.00,-190.00
18958,0.00:03:09.58,7790.00,-190.00
18959,0.00:03:09.59,7787.00,-190.00
18960,0.00:03:09.60,7784.00,-189.00
18961,0.00:03:09.61,7781.00,-190.00
18962,0.00:03:09.62,7778.00,-190.00
18963,0.00:03:09.63,7776.00,-189.00
18964,0.00:03:09.64,7773.00,-189.00
18965,0.00:03:09.65,7770.00,-189.00
18966,0.00:03:09.66,7768.00,-189.00
18967,0.00:03:09.67,7765.00,-189.00
18968,0.00:03:09.68,7763.00,-189.00
18969,0.00:03:09.69,7760.00,-189.00
18970,0.00:03:09.70,7757.00,-189.00
18971,0.00:03:09.71,7755.00,-188.00
18972,0.00:03:09.72,7752.00,-188.00
18973,0.00:03:09.73,7750.00,-188.00
18974,0.00:03:09.74,7747.00,-189.00
18975,0.00:03:09.75,7745.00,-188.00
18976,0.00:03:09.76,7743.00,-188.00
18977,0.00:03:09.77,7740.00,-188.00
18978,0.00:03:09.78,7738.00,-188.00
18979,0.00:03:09.79,7735.00,-188.00
18980,0.00:03:09.80,7733.00,-188.00
18981,0.00:03:09.81,7730.00,-188.00
18982,0.00:03:09.82,7727.00,-187.00
18983,0.00:03:09.83,7725.00,-188.00
18984,0.00:03:09.84,7723.00,-187.00
18985,0.00:03:09.85,7720.00,-188.00
18986,0.00:03:09.86,7717.00,-187.00
18987,0.00:03:09.87,7714.00,-187.00
18988,0.00:03:09.88,7711.00,-187.00
18989,0.00:03:09.89,7708.00,-187.00
18990,0.00:03:09.90,7705.00,-187.00
18991,0.00:03:09.91,7702.00,-187.00
18992,0.00:03:09.92,7699.00,-187.00
18993,0.00:03:09.93,7696.00,-187.00
18994,0.00:03:09.94,7693.00,-187.00
18995,0.00:03:09.95,7690.00,-187.00
18996,0.00:03:09.96,7687.00,-186.00
18997,0.00:03:09.97,7684.00,-187.00
18998,0.00:03:09.98,7682.00,-186.00
18999,0.00:03:09.99,7679.00,-186.00
19000,0.00:03:10.00,7676.00,-186.00
19001,0.00:03:10.01,7674.00,-186.00
19002,0.00:03:10.02,7671.00,-186.00
19003,0.00:03:10.03,7668.00,-186.00
19004,0.00:03:10.04,7665.00,-186.00
19005,0.00:03:10.05,7663.00,-186.00
19006,0.00:03:10.06,7660.00,-186.00
19007,0.00:03:10.07,7658.00,-185.00
19008,0.00:03:10.08,7655.00,-185.00
19009,0.00:03:10.09,7652.00,-185.00
19010,0.00:03:10.10,7651.00,-185.00
19011,0.00:03:10.11,7648.00,-185.00
19012,0.00:03:10.12,7646.00,-185.00
19013,0.00:03:10.13,7643.00,-185.00
19014,0.00:03:10.14,7641.00,-185.00
19015,0.00:03:10.15,7639.00,-185.00
19016,0.00:03:10.16,7637.00,-185.00
19017,0.00:03:10.17,7634.00,-184.00
19018,0.00:03:10.18,7632.00,-184.00
19019,0.00:03:10.19,7629.00,-185.00
19020,0.00:03:10.20,7626.00,-184.00
19021,0.00:03:10.21,7623.00,-184.00
19022,0.00:03:10.22,7619.00,-184.00
19023,0.00:03:10.23,7615.00,-184.00
19024,0.00:03:10.24,7612.00,-184.00
19025,0.00:03:10.25,7608.00,-183.00
19026,0.00:03:10.26,7604.00,-183.00
19027,0.00:03:10.27,7600.00,-183.00
19028,0.00:03:10.28,7598.00,-182.00
19029,0.00:03:10.29,7594.00,-183.00
19030,0.00:03:10.30,7590.00,-183.00
19031,0.00:03:10.31,7587.00,-182.00
19032,0.00:03:10.32,7584.00,-183.00
19033,0.00:03:10.33,7581.00,-182.00
19034,0.00:03:10.34,7578.00,-182.00
19035,0.00:03:10.35,7576.00,-182.00
19036,0.00:03:10.36,7574.00,-182.00
19037,0.00:03:10.37,7572.00,-182.00
19038,0.00:03:10.38,7569.00,-182.00
19039,0.00:03:10.39,7567.00,-182.00
19040,0.00:03:10.40,7564.00,-182.00
19041,0.00:03:10.41,7562.00,-182.00
19042,0.00:03:10.42,7560.00,-182.00
19043,0.00:03:10.43,7558.00,-182.00
19044,0.00:03:10.44,7557.00,-182.00
19045,0.00:03:10.45,7556.00,-181.00
19046,0.00:03:10.46,7554.00,-181.00
19047,0.00:03:10.47,7552.00,-182.00
19048,0.00:03:10.48,7550.00,-181.00
19049,0.00:03:10.49,7548.00,-181.00
19050,0.00:03:10.50,7546.00,-181.00
19051,0.00:03:10.51,7543.00,-181.00
19052,0.00:03:10.52,7540.00,-181.00
19053,0.00:03:10.53,7537.00,-181.00
19054,0.00:03:10.54,7534.00,-181.00
19055,0.00:03:10.55,7531.00,-181.00
19056,0.00:03:10.56,7528.00,-181.00
19057,0.00:03:10.57,7524.00,-180.00
19058,0.00:03:10.58,7520.00,-180.00
19059,0.00:03:10.59,7516.00,-180.00
19060,0.00:03:10.60,7513.00,-180.00
19061,0.00:03:10.61,7510.00,-180.00
19062,0.00:03:10.62,7506.00,-180.00
19063,0.00:03:10.63,7502.00,-180.00
19064,0.00:03:10.64,7499.00,-180.00
19065,0.00:03:10.65,7496.00,-180.00
19066,0.00:03:10.66,7493.00,-180.00
19067,0.00:03:10.67,7490.00,-179.00
19068,0.00:03:10.68,7487.00,-179.00
19069,0.00:03:10.69,7484.00,-179.00
19070,0.00:03:10.70,7482.00,-179.00
19071,0.00:03:10.71,7479.00,-179.00
19072,0.00:03:10.72,7477.00,-179.00
19073,0.00:03:10.73,7475.00,-179.00
19074,0.00:03:10.74,7472.00,-179.00
19075,0.00:03:10.75,7470.00,-179.00
19076,0.00:03:10.76,7468.00,-179.00
19077,0.00:03:10.77,7467.00,-179.00
19078,0.00:03:10.78,7465.00,-179.00
19079,0.00:03:10.79,7463.00,-179.00
19080,0.00:03:10.80,7461.00,-179.00
19081,0.00:03:10.81,7459.00,-178.00
19082,0.00:03:10.82,7458.00,-178.00
19083,0.00:03:10.83,7456.00,-179.00
19084,0.00:03:10.84,7453.00,-178.00
19085,0.00:03:10.85,7450.00,-178.00
19086,0.00:03:10.86,7447.00,-178.00
19087,0.00:03:10.87,7444.00,-178.00
19088,0.00:03:10.88,7441.00,-178.00
19089,0.00:03:10.89,7438.00,-178.00
19090,0.00:03:10.90,7434.00,-177.00
19091,0.00:03:10.91,7431.00,-177.00
19092,0.00:03:10.92,7427.00,-177.00
19093,0.00:03:10.93,7424.00,-177.00
19094,0.00:03:10.94,7420.00,-177.00
19095,0.00:03:10.95,7418.00,-177.00
19096,0.00:03:10.96,7415.00,-177.00
19097,0.00:03:10.97,7412.00,-177.00
19098,0.00:03:10.98,7410.00,-177.00
19099,0.00:03:10.99,7406.00,-177.00
19100,0.00:03:11.00,7404.00,-177.00
19101,0.00:03:11.01,7401.00,-176.00
19102,0.00:03:11.02,7398.00,-176.00
19103,0.00:03:11.03,7395.00,-177.00
19104,0.00:03:11.04,7393.00,-176.00
19105,0.00:03:11.05,7390.00,-176.00
19106,0.00:03:11.06,7388.00,-176.00
19107,0.00:03:11.07,7385.00,-176.00
19108,0.00:03:11.08,7383.00,-176.00
19109,0.00:03:11.09,7380.00,-176.00
19110,0.00:03:11.10,7378.00,-176.00
19111,0.00:03:11.11,7375.00,-175.00
19112,0.00:03:11.12,7373.00,-176.00
19113,0.00:03:11.13,7371.00,-175.00
19114,0.00:03:11.14,7369.00,-175.00
19115,0.00:03:11.15,7367.00,-175.00
19116,0.00:03:11.16,7365.00,-175.00
19117,0.00:03:11.17,7362.00,-175.00
19118,0.00:03:11.18,7360.00,-175.00
19119,0.00:03:11.19,7358.00,-175.00
19120,0.00:03:11.20,7355.00,-175.00
19121,0.00:03:11.21,7352.00,-175.00
19122,0.00:03:11.22,7350.00,-175.00
19123,0.00:03:11.23,7347.00,-175.00
19124,0.00:03:11.24,7344.00,-174.00
19125,0.00:03:11.25,7341.00,-174.00
19126,0.00:03:11.26,7338.00,-174.00
19127,0.00:03:11.27,7336.00,-174.00
19128,0.00:03:11.28,7333.00,-174.00
19129,0.00:03:11.29,7330.00,-174.00
19130,0.00:03:11.30,7327.00,-174.00
19131,0.00:03:11.31,7325.00,-174.00
19132,0.00:03:11.32,7321.00,-174.00
19133,0.00:03:11.33,7319.00,-174.00
19134,0.00:03:11.34,7316.00,-174.00
19135,0.00:03:11.35,7313.00,-173.00
19136,0.00:03:11.36,7311.00,-174.00
19137,0.00:03:11.37,7308.00,-173.00
19138,0.00:03:11.38,7306.00,-173.00
19139,0.00:03:11.39,7303.00,-174.00
19140,0.00:03:11.40,7300.00,-173.00
19141,0.00:03:11.41,7297.00,-173.00
19142,0.00:03:11.42,7295.00,-173.00
19143,0.00:03:11.43,7293.00,-173.00
19144,0.00:03:11.44,7289.00,-173.00
19145,0.00:03:11.45,7287.00,-173.00
19146,0.00:03:11.46,7285.00,-173.00
19147,0.00:03:11.47,7282.00,-173.00
19148,0.00:03:11.48,7279.00,-172.00
19149,0.00:03:11.49,7277.00,-173.00
19150,0.00:03:11.50,7275.00,-172.00
19151,0.00:03:11.51,7272.00,-172.00
19152,0.00:03:11.52,7269.00,-172.00
19153,0.00:03:11.53,7267.00,-172.00
19154,0.00:03:11.54,7265.00,-172.00
19155,0.00:03:11.55,7261.00,-172.00
19156,0.00:03:11.56,7259.00,-172.00
19157,0.00:03:11.57,7256.00,-172.00
19158,0.00:03:11.58,7253.00,-171.00
19159,0.00:03:11.59,7250.00,-172.00
19160,0.00:03:11.60,7248.00,-171.00
19161,0.00:03:11.61,7245.00,-172.00
19162,0.00:03:11.62,7242.00,-171.00
19163,0.00:03:11.63,7240.00,-171.00
19164,0.00:03:11.64,7237.00,-171.00
19165,0.00:03:11.65,7234.00,-171.00
19166,0.00:03:11.66,7232.00,-171.00
19167,0.00:03:11.67,7229.00,-171.00
19168,0.00:03:11.68,7226.00,-170.00
19169,0.00:03:11.69,7224.00,-170.00
19170,0.00:03:11.70,7221.00,-170.00
19171,0.00:03:11.71,7219.00,-170.00
19172,0.00:03:11.72,7216.00,-170.00
19173,0.00:03:11.73,7214.00,-170.00
19174,0.00:03:11.74,7211.00,-170.00
19175,0.00:03:11.75,7209.00,-170.00
19176,0.00:03:11.76,7206.00,-170.00
19177,0.00:03:11.77,7204.00,-170.00
19178,0.00:03:11.78,7201.00,-170.00
19179,0.00:03:11.79,7198.00,-170.00
19180,0.00:03:11.80,7197.00,-170.00
19181,0.00:03:11.81,7194.00,-170.00
19182,0.00:03:11.82,7191.00,-169.00
19183,0.00:03:11.83,7188.00,-169.00
19184,0.00:03:11.84,7185.00,-169.00
19185,0.00:03:11.85,7183.00,-169.00
19186,0.00:03:11.86,7180.00,-169.00
19187,0.00:03:11.87,7177.00,-169.00
19188,0.00:03:11.88,7175.00,-169.00
19189,0.00:03:11.89,7172.00,-169.00
19190,0.00:03:11.90,7169.00,-169.00
19191,0.00:03:11.91,7166.00,-168.00
19192,0.00:03:11.92,7164.00,-168.00
19193,0.00:03:11.93,7162.00,-168.00
19194,0.00:03:11.94,7159.00,-169.00
19195,0.00:03:11.95,7156.00,-168.00
19196,0.00:03:11.96,7153.00,-168.00
19197,0.00:03:11.97,7151.00,-168.00
19198,0.00:03:11.98,7148.00,-168.00
19199,0.00:03:11.99,7145.00,-168.00
19200,0.00:03:12.00,7143.00,-168.00
19201,0.00:03:12.01,7140.00,-168.00
19202,0.00:03:12.02,7137.00,-168.00
19203,0.00:03:12.03,7135.00,-168.00
19204,0.00:03:12.04,7131.00,-167.00
19205,0.00:03:12.05,7129.00,-167.00
19206,0.00:03:12.06,7126.00,-167.00
19207,0.00:03:12.07,7123.00,-167.00
19208,0.00:03:12.08,7120.00,-167.00
19209,0.00:03:12.09,7117.00,-167.00
19210,0.00:03:12.10,7115.00,-167.00
19211,0.00:03:12.11,7112.00,-166.00
19212,0.00:03:12.12,7109.00,-166.00
19213,0.00:03:12.13,7106.00,-166.00
19214,0.00:03:12.14,7104.00,-166.00
19215,0.00:03:12.15,7102.00,-166.00
19216,0.00:03:12.16,7099.00,-166.00
19217,0.00:03:12.17,7096.00,-166.00
19218,0.00:03:12.18,7093.00,-166.00
19219,0.00:03:12.19,7091.00,-166.00
19220,0.00:03:12.20,7088.00,-166.00
19221,0.00:03:12.21,7085.00,-165.00
19222,0.00:03:12.22,7083.00,-165.00
19223,0.00:03:12.23,7080.00,-165.00
19224,0.00:03:12.24,7077.00,-165.00
19225,0.00:03:12.25,7074.00,-165.00
19226,0.00:03:12.26,7072.00,-165.00
19227,0.00:03:12.27,7069.00,-165.00
19228,0.00:03:12.28,7066.00,-165.00
19229,0.00:03:12.29,7064.00,-164.00
19230,0.00:03:12.30,7062.00,-164.00
19231,0.00:03:12.31,7059.00,-164.00
19232,0.00:03:12.32,7056.00,-164.00
19233,0.00:03:12.33,7053.00,-164.00
19234,0.00:03:12.34,7050.00,-164.00
19235,0.00:03:12.35,7047.00,-164.00
19236,0.00:03:12.36,7046.00,-164.00
19237,0.00:03:12.37,7043.00,-164.00
19238,0.00:03:12.38,7041.00,-164.00
19239,0.00:03:12.39,7038.00,-164.00
19240,0.00:03:12.40,7035.00,-163.00
19241,0.00:03:12.41,7033.00,-163.00
19242,0.00:03:12.42,7030.00,-163.00
19243,0.00:03:12.43,7028.00,-164.00
19244,0.00:03:12.44,7025.00,-163.00
19245,0.00:03:12.45,7022.00,-163.00
19246,0.00:03:12.46,7020.00,-163.00
19247,0.00:03:12.47,7018.00,-163.00
19248,0.00:03:12.48,7015.00,-163.00
19249,0.00:03:12.49,7012.00,-163.00
19250,0.00:03:12.50,7009.00,-163.00
19251,0.00:03:12.51,7007.00,-163.00
19252,0.00:03:12.52,7004.00,-163.00
19253,0.00:03:12.53,7001.00,-162.00
19254,0.00:03:12.54,6997.00,-162.00
19255,0.00:03:12.55,6994.00,-162.00
19256,0.00:03:12.56,6991.00,-162.00
19257,0.00:03:12.57,6988.00,-162.00
19258,0.00:03:12.58,6985.00,-162.00
19259,0.00:03:12.59,6982.00,-162.00
19260,0.00:03:12.60,6979.00,-162.00
19261,0.00:03:12.61,6975.00,-162.00
19262,0.00:03:12.62,6972.00,-162.00
19263,0.00:03:12.63,6969.00,-162.00
19264,0.00:03:12.64,6966.00,-162.00
19265,0.00:03:12.65,6964.00,-161.00
19266,0.00:03:12.66,6961.00,-162.00
19267,0.00:03:12.67,6958.00,-161.00
19268,0.00:03:12.68,6955.00,-161.00
19269,0.00:03:12.69,6952.00,-161.00
19270,0.00:03:12.70,6949.00,-161.00
19271,0.00:03:12.71,6946.00,-161.00
19272,0.00:03:12.72,6943.00,-161.00
19273,0.00:03:12.73,6941.00,-161.00
19274,0.00:03:12.74,6939.00,-161.00
19275,0.00:03:12.75,6936.00,-161.00
19276,0.00:03:12.76,6934.00,-161.00
19277,0.00:03:12.77,6931.00,-160.00
19278,0.00:03:12.78,6928.00,-160.00
19279,0.00:03:12.79,6927.00,-160.00
19280,0.00:03:12.80,6924.00,-160.00
19281,0.00:03:12.81,6922.00,-160.00
19282,0.00:03:12.82,6920.00,-160.00
19283,0.00:03:12.83,6918.00,-160.00
19284,0.00:03:12.84,6915.00,-160.00
19285,0.00:03:12.85,6913.00,-160.00
19286,0.00:03:12.86,6911.00,-160.00
19287,0.00:03:12.87,6908.00,-160.00
19288,0.00:03:12.88,6906.00,-159.00
19289,0.00:03:12.89,6903.00,-160.00
19290,0.00:03:12.90,6901.00,-159.00
19291,0.00:03:12.91,6898.00,-159.00
19292,0.00:03:12.92,6896.00,-159.00
19293,0.00:03:12.93,6893.00,-159.00
19294,0.00:03:12.94,6891.00,-159.00
19295,0.00:03:12.95,6888.00,-159.00
19296,0.00:03:12.96,6885.00,-159.00
19297,0.00:03:12.97,6883.00,-159.00
19298,0.00:03:12.98,6880.00,-159.00
19299,0.00:03:12.99,6877.00,-159.00
19300,0.00:03:13.00,6874.00,-159.00
19301,0.00:03:13.01,6871.00,-159.00
19302,0.00:03:13.02,6868.00,-158.00
19303,0.00:03:13.03,6865.00,-158.00
19304,0.00:03:13.04,6863.00,-158.00
19305,0.00:03:13.05,6860.00,-158.00
19306,0.00:03:13.06,6857.00,-158.00
19307,0.00:03:13.07,6855.00,-158.00
19308,0.00:03:13.08,6852.00,-158.00
19309,0.00:03:13.09,6849.00,-158.00
19310,0.00:03:13.10,6846.00,-157.00
19311,0.00:03:13.11,6843.00,-157.00
19312,0.00:03:13.12,6841.00,-158.00
19313,0.00:03:13.13,6838.00,-157.00
19314,0.00:03:13.14,6836.00,-157.00
19315,0.00:03:13.15,6833.00,-157.00
19316,0.00:03:13.16,6830.00,-157.00
19317,0.00:03:13.17,6828.00,-157.00
19318,0.00:03:13.18,6825.00,-157.00
19319,0.00:03:13.19,6823.00,-157.00
19320,0.00:03:13.20,6821.00,-157.00
19321,0.00:03:13.21,6819.00,-156.00
19322,0.00:03:13.22,6816.00,-157.00
19323,0.00:03:13.23,6813.00,-157.00
19324,0.00:03:13.24,6811.00,-156.00
19325,0.00:03:13.25,6808.00,-156.00
19326,0.00:03:13.26,6805.00,-156.00
19327,0.00:03:13.27,6803.00,-156.00
19328,0.00:03:13.28,6800.00,-156.00
19329,0.00:03:13.29,6797.00,-156.00
19330,0.00:03:13.30,6794.00,-156.00
19331,0.00:03:13.31,6791.00,-156.00
19332,0.00:03:13.32,6788.00,-156.00
19333,0.00:03:13.33,6785.00,-156.00
19334,0.00:03:13.34,6783.00,-156.00
19335,0.00:03:13.35,6780.00,-155.00
19336,0.00:03:13.36,6778.00,-155.00
19337,0.00:03:13.37,6774.00,-156.00
19338,0.00:03:13.38,6772.00,-155.00
19339,0.00:03:13.39,6769.00,-155.00
19340,0.00:03:13.40,6766.00,-155.00
19341,0.00:03:13.41,6764.00,-155.00
19342,0.00:03:13.42,6761.00,-155.00
19343,0.00:03:13.43,6759.00,-154.00
19344,0.00:03:13.44,6756.00,-154.00
19345,0.00:03:13.45,6754.00,-154.00
19346,0.00:03:13.46,6751.00,-154.00
19347,0.00:03:13.47,6748.00,-155.00
19348,0.00:03:13.48,6746.00,-154.00
19349,0.00:03:13.49,6744.00,-154.00
19350,0.00:03:13.50,6741.00,-154.00
19351,0.00:03:13.51,6739.00,-154.00
19352,0.00:03:13.52,6736.00,-154.00
19353,0.00:03:13.53,6734.00,-154.00
19354,0.00:03:13.54,6731.00,-154.00
19355,0.00:03:13.55,6728.00,-154.00
19356,0.00:03:13.56,6726.00,-154.00
19357,0.00:03:13.57,6724.00,-153.00
19358,0.00:03:13.58,6721.00,-153.00
19359,0.00:03:13.59,6719.00,-153.00
19360,0.00:03:13.60,6716.00,-153.00
19361,0.00:03:13.61,6713.00,-153.00
19362,0.00:03:13.62,6711.00,-153.00
19363,0.00:03:13.63,6707.00,-153.00
19364,0.00:03:13.64,6705.00,-152.00
19365,0.00:03:13.65,6702.00,-152.00
19366,0.00:03:13.66,6698.00,-152.00
19367,0.00:03:13.67,6696.00,-152.00
19368,0.00:03:13.68,6692.00,-152.00
19369,0.00:03:13.69,6689.00,-152.00
19370,0.00:03:13.70,6686.00,-152.00
19371,0.00:03:13.71,6683.00,-152.00
19372,0.00:03:13.72,6680.00,-152.00
19373,0.00:03:13.73,6677.00,-151.00
19374,0.00:03:13.74,6674.00,-151.00
19375,0.00:03:13.75,6671.00,-151.00
19376,0.00:03:13.76,6668.00,-151.00
19377,0.00:03:13.77,6666.00,-151.00
19378,0.00:03:13.78,6663.00,-151.00
19379,0.00:03:13.79,6660.00,-151.00
19380,0.00:03:13.80,6657.00,-151.00
19381,0.00:03:13.81,6654.00,-151.00
19382,0.00:03:13.82,6652.00,-151.00
19383,0.00:03:13.83,6649.00,-150.00
19384,0.00:03:13.84,6647.00,-150.00
19385,0.00:03:13.85,6644.00,-151.00
19386,0.00:03:13.86,6642.00,-150.00
19387,0.00:03:13.87,6639.00,-150.00
19388,0.00:03:13.88,6637.00,-150.00
19389,0.00:03:13.89,6634.00,-150.00
19390,0.00:03:13.90,6632.00,-150.00
19391,0.00:03:13.91,6630.00,-150.00
19392,0.00:03:13.92,6627.00,-150.00
19393,0.00:03:13.93,6625.00,-150.00
19394,0.00:03:13.94,6623.00,-150.00
19395,0.00:03:13.95,6620.00,-150.00
19396,0.00:03:13.96,6618.00,-150.00
19397,0.00:03:13.97,6615.00,-150.00
19398,0.00:03:13.98,6612.00,-150.00
19399,0.00:03:13.99,6609.00,-150.00
19400,0.00:03:14.00,6606.00,-150.00
19401,0.00:03:14.01,6603.00,-150.00
19402,0.00:03:14.02,6600.00,-149.00
19403,0.00:03:14.03,6597.00,-149.00
19404,0.00:03:14.04,6594.00,-149.00
19405,0.00:03:14.05,6591.00,-149.00
19406,0.00:03:14.06,6589.00,-149.00
19407,0.00:03:14.07,6586.00,-149.00
19408,0.00:03:14.08,6583.00,-149.00
19409,0.00:03:14.09,6580.00,-149.00
19410,0.00:03:14.10,6578.00,-149.00
19411,0.00:03:14.11,6575.00,-148.00
19412,0.00:03:14.12,6572.00,-148.00
19413,0.00:03:14.13,6570.00,-148.00
19414,0.00:03:14.14,6568.00,-148.00
19415,0.00:03:14.15,6565.00,-148.00
19416,0.00:03:14.16,6562.00,-148.00
19417,0.00:03:14.17,6559.00,-148.00
19418,0.00:03:14.18,6557.00,-148.00
19419,0.00:03:14.19,6555.00,-148.00
19420,0.00:03:14.20,6553.00,-148.00
19421,0.00:03:14.21,6550.00,-148.00
19422,0.00:03:14.22,6549.00,-148.00
19423,0.00:03:14.23,6546.00,-148.00
19424,0.00:03:14.24,6544.00,-147.00
19425,0.00:03:14.25,6541.00,-148.00
19426,0.00:03:14.26,6539.00,-148.00
19427,0.00:03:14.27,6536.00,-147.00
19428,0.00:03:14.28,6534.00,-147.00
19429,0.00:03:14.29,6531.00,-147.00
19430,0.00:03:14.30,6529.00,-147.00
19431,0.00:03:14.31,6527.00,-147.00
19432,0.00:03:14.32,6524.00,-147.00
19433,0.00:03:14.33,6522.00,-147.00
19434,0.00:03:14.34,6519.00,-147.00
19435,0.00:03:14.35,6516.00,-146.00
19436,0.00:03:14.36,6514.00,-146.00
19437,0.00:03:14.37,6511.00,-147.00
19438,0.00:03:14.38,6509.00,-146.00
19439,0.00:03:14.39,6506.00,-146.00
19440,0.00:03:14.40,6504.00,-146.00
19441,0.00:03:14.41,6501.00,-146.00
19442,0.00:03:14.42,6498.00,-146.00
19443,0.00:03:14.43,6496.00,-146.00
19444,0.00:03:14.44,6493.00,-146.00
19445,0.00:03:14.45,6490.00,-146.00
19446,0.00:03:14.46,6488.00,-146.00
19447,0.00:03:14.47,6485.00,-146.00
19448,0.00:03:14.48,6483.00,-146.00
19449,0.00:03:14.49,6480.00,-145.00
19450,0.00:03:14.50,6478.00,-145.00
19451,0.00:03:14.51,6475.00,-145.00
19452,0.00:03:14.52,6473.00,-145.00
19453,0.00:03:14.53,6470.00,-145.00
19454,0.00:03:14.54,6468.00,-145.00
19455,0.00:03:14.55,6465.00,-145.00
19456,0.00:03:14.56,6462.00,-145.00
19457,0.00:03:14.57,6460.00,-145.00
19458,0.00:03:14.58,6457.00,-145.00
19459,0.00:03:14.59,6455.00,-144.00
19460,0.00:03:14.60,6453.00,-144.00
19461,0.00:03:14.61,6450.00,-144.00
19462,0.00:03:14.62,6447.00,-144.00
19463,0.00:03:14.63,6445.00,-144.00
19464,0.00:03:14.64,6442.00,-144.00
19465,0.00:03:14.65,6438.00,-144.00
19466,0.00:03:14.66,6435.00,-144.00
19467,0.00:03:14.67,6431.00,-144.00
19468,0.00:03:14.68,6427.00,-143.00
19469,0.00:03:14.69,6423.00,-143.00
19470,0.00:03:14.70,6420.00,-143.00
19471,0.00:03:14.71,6416.00,-143.00
19472,0.00:03:14.72,6412.00,-143.00
19473,0.00:03:14.73,6409.00,-142.00
19474,0.00:03:14.74,6406.00,-142.00
19475,0.00:03:14.75,6402.00,-142.00
19476,0.00:03:14.76,6399.00,-142.00
19477,0.00:03:14.77,6396.00,-142.00
19478,0.00:03:14.78,6393.00,-142.00
19479,0.00:03:14.79,6390.00,-142.00
19480,0.00:03:14.80,6387.00,-141.00
19481,0.00:03:14.81,6385.00,-142.00
19482,0.00:03:14.82,6383.00,-142.00
19483,0.00:03:14.83,6380.00,-142.00
19484,0.00:03:14.84,6378.00,-142.00
19485,0.00:03:14.85,6377.00,-141.00
19486,0.00:03:14.86,6375.00,-142.00
19487,0.00:03:14.87,6373.00,-141.00
19488,0.00:03:14.88,6371.00,-141.00
19489,0.00:03:14.89,6369.00,-141.00
19490,0.00:03:14.90,6367.00,-141.00
19491,0.00:03:14.91,6365.00,-142.00
19492,0.00:03:14.92,6363.00,-141.00
19493,0.00:03:14.93,6360.00,-141.00
19494,0.00:03:14.94,6358.00,-141.00
19495,0.00:03:14.95,6356.00,-141.00
19496,0.00:03:14.96,6354.00,-141.00
19497,0.00:03:14.97,6352.00,-141.00
19498,0.00:03:14.98,6349.00,-141.00
19499,0.00:03:14.99,6347.00,-141.00
19500,0.00:03:15.00,6344.00,-140.00
19501,0.00:03:15.01,6341.00,-140.00
19502,0.00:03:15.02,6339.00,-140.00
19503,0.00:03:15.03,6336.00,-140.00
19504,0.00:03:15.04,6334.00,-140.00
19505,0.00:03:15.05,6331.00,-140.00
19506,0.00:03:15.06,6327.00,-140.00
19507,0.00:03:15.07,6325.00,-140.00
19508,0.00:03:15.08,6322.00,-140.00
19509,0.00:03:15.09,6319.00,-140.00
19510,0.00:03:15.10,6316.00,-140.00
19511,0.00:03:15.11,6314.00,-139.00
19512,0.00:03:15.12,6310.00,-139.00
19513,0.00:03:15.13,6308.00,-139.00
19514,0.00:03:15.14,6305.00,-139.00
19515,0.00:03:15.15,6302.00,-139.00
19516,0.00:03:15.16,6300.00,-139.00
19517,0.00:03:15.17,6297.00,-139.00
19518,0.00:03:15.18,6294.00,-139.00
19519,0.00:03:15.19,6291.00,-139.00
19520,0.00:03:15.20,6289.00,-138.00
19521,0.00:03:15.21,6286.00,-138.00
19522,0.00:03:15.22,6284.00,-138.00
19523,0.00:03:15.23,6282.00,-138.00
19524,0.00:03:15.24,6280.00,-138.00
19525,0.00:03:15.25,6278.00,-138.00
19526,0.00:03:15.26,6275.00,-138.00
19527,0.00:03:15.27,6272.00,-138.00
19528,0.00:03:15.28,6269.00,-138.00
19529,0.00:03:15.29,6267.00,-138.00
19530,0.00:03:15.30,6264.00,-138.00
19531,0.00:03:15.31,6262.00,-138.00
19532,0.00:03:15.32,6259.00,-138.00
19533,0.00:03:15.33,6257.00,-137.00
19534,0.00:03:15.34,6254.00,-137.00
19535,0.00:03:15.35,6251.00,-137.00
19536,0.00:03:15.36,6249.00,-137.00
19537,0.00:03:15.37,6245.00,-137.00
19538,0.00:03:15.38,6243.00,-137.00
19539,0.00:03:15.39,6241.00,-137.00
19540,0.00:03:15.40,6238.00,-137.00
19541,0.00:03:15.41,6235.00,-137.00
19542,0.00:03:15.42,6233.00,-137.00
19543,0.00:03:15.43,6230.00,-137.00
19544,0.00:03:15.44,6227.00,-137.00
19545,0.00:03:15.45,6225.00,-137.00
19546,0.00:03:15.46,6222.00,-136.00
19547,0.00:03:15.47,6219.00,-136.00
19548,0.00:03:15.48,6217.00,-136.00
